index_date,index_place,index_product,index_value,base_volume,base_amount,base_trades
2018-05-11,DAL,DTZ,0.0,0,0,0
2018-05-11,DAL,MZT,15536.0,1235,19186635,10
2018-05-11,DAL,PRM,52217.0,1380,72058860,15
2018-05-11,DAL,REG,51457.0,2580,132758760,24
2018-05-11,DAL,TRD,45211.0,2730,123425380,30
2018-05-11,EVR,DTL,50008.0,13795,689864550,88
2018-05-11,EVR,DTM,0.0,0,0,0
2018-05-11,EVR,DTZ,0.0,0,0,0
2018-05-11,EVR,MZT,15881.0,3445,54708550,41
2018-05-11,EVR,PRM,55307.0,5460,301975980,67
2018-05-11,EVR,REG,54661.0,7880,430729240,80
2018-05-11,EVR,SUG,25597.0,908,23242529,17
2018-05-11,EVR,TRD,43630.0,2209,96379115,24
2018-05-11,SIB,DTL,49397.0,6190,305768825,48
2018-05-11,SIB,DTM,0.0,0,0,0
2018-05-11,SIB,DTZ,0.0,0,0,0
2018-05-11,SIB,MZT,14956.0,2925,43745000,27
2018-05-11,SIB,PRM,53434.0,2760,147477480,33
2018-05-11,SIB,REG,52613.0,5710,300422620,49
2018-05-11,SIB,SUG,24184.0,1561,37751210,22
2018-05-11,SIB,TRD,44434.0,2330,103532025,28
2018-05-14,DAL,DTL,50283.0,2990,150347405,24
2018-05-14,DAL,DTM,0.0,0,0,0
2018-05-14,DAL,DTZ,0.0,0,0,0
2018-05-14,DAL,MZT,16750.0,650,10887500,8
2018-05-14,DAL,PRM,51953.0,1140,59226120,12
2018-05-14,DAL,REG,51960.0,2580,134057520,19
2018-05-14,DAL,TRD,45079.0,2730,123066450,25
2018-05-14,EVR,DTL,49101.0,10970,538635335,76
2018-05-14,EVR,DTM,0.0,0,0,0
2018-05-14,EVR,DTZ,0.0,0,0,0
2018-05-14,EVR,MZT,16029.0,2600,41675660,35
2018-05-14,EVR,PRM,55625.0,4860,270335520,45
2018-05-14,EVR,REG,55282.0,8350,461602740,77
2018-05-14,EVR,SUG,25720.0,964,24794323,17
2018-05-14,EVR,TRD,44091.0,2840,125217484,31
2018-05-14,SIB,DTL,49089.0,6125,300669690,47
2018-05-14,SIB,DTM,0.0,0,0,0
2018-05-14,SIB,DTZ,0.0,0,0,0
2018-05-14,SIB,MZT,15040.0,1430,21507200,18
2018-05-14,SIB,PRM,53429.0,2460,131435160,24
2018-05-14,SIB,REG,53239.0,5890,313579980,56
2018-05-14,SIB,SUG,23899.0,3229,77169944,33
2018-05-14,SIB,TRD,44412.0,2200,97707080,22
2018-05-15,DAL,DTL,50148.0,2925,146682965,22
2018-05-15,DAL,DTM,0.0,0,0,0
2018-05-15,DAL,DTZ,0.0,0,0,0
2018-05-15,DAL,MZT,16014.0,1040,16655015,10
2018-05-15,DAL,PRM,51552.0,1080,55676520,12
2018-05-15,DAL,REG,50932.0,2580,131404020,19
2018-05-15,DAL,TRD,45270.0,2665,120643705,29
2018-05-15,EVR,DTL,48106.0,9245,444743240,75
2018-05-15,EVR,DTM,0.0,0,0,0
2018-05-15,EVR,DTZ,0.0,0,0,0
2018-05-15,EVR,MZT,16683.0,4475,74656560,37
2018-05-15,EVR,PRM,54121.0,4620,250037100,44
2018-05-15,EVR,REG,53665.0,8110,435223140,85
2018-05-15,EVR,SUG,25372.0,896,22733275,18
2018-05-15,EVR,TRD,44283.0,1770,78381265,23
2018-05-15,SIB,DTL,48600.0,5995,291356760,45
2018-05-15,SIB,DTM,0.0,0,0,0
2018-05-15,SIB,DTZ,0.0,0,0,0
2018-05-15,SIB,MZT,15497.0,2070,32078960,13
2018-05-15,SIB,PRM,52155.0,2400,125170860,24
2018-05-15,SIB,REG,51661.0,5290,273286140,50
2018-05-15,SIB,SUG,24170.0,1765,42659962,24
2018-05-15,SIB,TRD,44779.0,2200,98512705,24
2018-05-16,DAL,DTL,50022.0,3055,152818380,21
2018-05-16,DAL,DTM,0.0,0,0,0
2018-05-16,DAL,DTZ,0.0,0,0,0
2018-05-16,DAL,MZT,15774.0,1235,19481475,10
2018-05-16,DAL,PRM,51501.0,1320,67981320,10
2018-05-16,DAL,REG,50696.0,2700,136880400,26
2018-05-16,DAL,TRD,45214.0,2665,120496545,30
2018-05-16,EVR,DTL,48072.0,12790,614839300,92
2018-05-16,EVR,DTM,0.0,0,0,0
2018-05-16,EVR,DTZ,0.0,0,0,0
2018-05-16,EVR,MZT,16752.0,4440,74377805,39
2018-05-16,EVR,PRM,53963.0,6180,333489060,49
2018-05-16,EVR,REG,53509.0,7690,411485660,67
2018-05-16,EVR,SUG,25903.0,785,20333485,16
2018-05-16,EVR,TRD,42816.0,3218,137780641,16
2018-05-16,SIB,DTL,48283.0,7120,343773430,51
2018-05-16,SIB,DTM,0.0,0,0,0
2018-05-16,SIB,DTZ,0.0,0,0,0
2018-05-16,SIB,MZT,15470.0,1905,29470215,14
2018-05-16,SIB,PRM,51787.0,2940,152254440,21
2018-05-16,SIB,REG,51440.0,5470,281379020,54
2018-05-16,SIB,SUG,24618.0,1744,42933506,18
2018-05-16,SIB,TRD,44745.0,2200,98439670,26
2018-05-17,DAL,DTL,50161.0,3385,169794245,25
2018-05-17,DAL,DTM,0.0,0,0,0
2018-05-17,DAL,DTZ,0.0,0,0,0
2018-05-17,DAL,MZT,15099.0,2405,36314265,17
2018-05-17,DAL,PRM,52604.0,1140,59968200,13
2018-05-17,DAL,REG,51554.0,2640,136102680,19
2018-05-17,DAL,TRD,44460.0,2860,127156250,28
2018-05-17,EVR,DTL,48680.0,10590,515520745,75
2018-05-17,EVR,DTM,0.0,0,0,0
2018-05-17,EVR,DTZ,0.0,0,0,0
2018-05-17,EVR,MZT,16823.0,2750,46263345,26
2018-05-17,EVR,PRM,55538.0,6360,353218740,46
2018-05-17,EVR,REG,54834.0,12025,659374550,83
2018-05-17,EVR,SUG,25767.0,943,24297930,21
2018-05-17,EVR,TRD,42816.0,0,0,0
2018-05-17,SIB,DTL,48928.0,6985,341760220,51
2018-05-17,SIB,DTM,0.0,0,0,0
2018-05-17,SIB,DTZ,0.0,0,0,0
2018-05-17,SIB,MZT,15164.0,3075,46628710,20
2018-05-17,SIB,PRM,53648.0,2820,151286520,25
2018-05-17,SIB,REG,52950.0,6550,346820600,47
2018-05-17,SIB,SUG,24766.0,1561,38659204,22
2018-05-17,SIB,TRD,44047.0,2395,105492375,25
2018-05-18,DAL,DTL,50386.0,3025,152418930,23
2018-05-18,DAL,DTM,0.0,0,0,0
2018-05-18,DAL,DTZ,0.0,0,0,0
2018-05-18,DAL,MZT,17293.0,650,11240320,8
2018-05-18,DAL,PRM,51999.0,1260,65518980,14
2018-05-18,DAL,REG,51641.0,2700,139430460,24
2018-05-18,DAL,TRD,44201.0,2145,94810950,21
2018-05-18,EVR,DTL,48871.0,11970,584987665,82
2018-05-18,EVR,DTM,0.0,0,0,0
2018-05-18,EVR,DTZ,0.0,0,0,0
2018-05-18,EVR,MZT,17341.0,7465,129451645,51
2018-05-18,EVR,PRM,55371.0,6360,352158240,60
2018-05-18,EVR,REG,54695.0,10165,555970070,82
2018-05-18,EVR,SUG,26246.0,905,23752814,18
2018-05-18,EVR,TRD,42816.0,0,0,0
2018-05-18,SIB,DTL,48873.0,6895,336978320,53
2018-05-18,SIB,DTM,0.0,0,0,0
2018-05-18,SIB,DTZ,0.0,0,0,0
2018-05-18,SIB,MZT,17008.0,3955,67265105,26
2018-05-18,SIB,PRM,53317.0,3240,172748580,33
2018-05-18,SIB,REG,52578.0,6240,328085820,52
2018-05-18,SIB,SUG,25075.0,1198,30039382,18
2018-05-18,SIB,TRD,44102.0,2135,94157825,22
2018-05-21,DAL,DTL,50253.0,2860,143724815,26
2018-05-21,DAL,DTM,0.0,0,0,0
2018-05-21,DAL,DTZ,0.0,0,0,0
2018-05-21,DAL,MZT,17356.0,650,11281270,8
2018-05-21,DAL,PRM,52156.0,1080,56328060,10
2018-05-21,DAL,REG,51428.0,1860,95655300,17
2018-05-21,DAL,TRD,44891.0,2145,96292235,19
2018-05-21,EVR,DTL,48737.0,11065,539278210,78
2018-05-21,EVR,DTM,0.0,0,0,0
2018-05-21,EVR,DTZ,0.0,0,0,0
2018-05-21,EVR,MZT,17484.0,1885,32957925,21
2018-05-21,EVR,PRM,55024.0,5100,280623720,53
2018-05-21,EVR,REG,54260.0,9395,509769110,90
2018-05-21,EVR,SUG,25969.0,825,21424120,15
2018-05-21,EVR,TRD,44994.0,3105,139705820,22
2018-05-21,SIB,DTL,48894.0,6125,299476635,50
2018-05-21,SIB,DTM,0.0,0,0,0
2018-05-21,SIB,DTZ,0.0,0,0,0
2018-05-21,SIB,MZT,16204.0,845,13692380,10
2018-05-21,SIB,PRM,52881.0,2220,117396060,25
2018-05-21,SIB,REG,52461.0,5410,283814400,54
2018-05-21,SIB,SUG,25000.0,1573,39325782,20
2018-05-21,SIB,TRD,44718.0,2135,95472360,19
2018-05-22,DAL,DTL,50252.0,2830,142213215,21
2018-05-22,DAL,DTM,0.0,0,0,0
2018-05-22,DAL,DTZ,0.0,0,0,0
2018-05-22,DAL,MZT,16510.0,1820,30048655,13
2018-05-22,DAL,PRM,52228.0,1080,56406660,12
2018-05-22,DAL,REG,51497.0,1920,98875080,19
2018-05-22,DAL,TRD,45740.0,2145,98112560,24
2018-05-22,EVR,DTL,48666.0,11535,561367445,101
2018-05-22,EVR,DTM,0.0,0,0,0
2018-05-22,EVR,DTZ,0.0,0,0,0
2018-05-22,EVR,MZT,17822.0,3120,55606005,39
2018-05-22,EVR,PRM,55214.0,5100,281593320,50
2018-05-22,EVR,REG,54286.0,9200,499429100,80
2018-05-22,EVR,SUG,25882.0,884,22879355,17
2018-05-22,EVR,TRD,45257.0,2508,113504256,24
2018-05-22,SIB,DTL,48899.0,6230,304638415,51
2018-05-22,SIB,DTM,0.0,0,0,0
2018-05-22,SIB,DTZ,0.0,0,0,0
2018-05-22,SIB,MZT,16271.0,2600,42305640,25
2018-05-22,SIB,PRM,53035.0,2400,127283760,25
2018-05-22,SIB,REG,52410.0,5300,277774880,50
2018-05-22,SIB,SUG,24802.0,1319,32713471,24
2018-05-22,SIB,TRD,45455.0,2195,99773185,26
2018-05-23,DAL,DTL,50456.0,2895,146070385,24
2018-05-23,DAL,DTM,0.0,0,0,0
2018-05-23,DAL,DTZ,0.0,0,0,0
2018-05-23,DAL,MZT,17915.0,1235,22125155,10
2018-05-23,DAL,PRM,52476.0,1020,53525640,13
2018-05-23,DAL,REG,51751.0,1920,99361800,16
2018-05-23,DAL,TRD,46281.0,2080,96264155,21
2018-05-23,EVR,DTL,48809.0,11455,559109655,86
2018-05-23,EVR,DTM,0.0,0,0,0
2018-05-23,EVR,DTZ,0.0,0,0,0
2018-05-23,EVR,MZT,18888.0,6065,114555325,42
2018-05-23,EVR,PRM,55443.0,4920,272780880,40
2018-05-23,EVR,REG,54416.0,9550,519677040,89
2018-05-23,EVR,SUG,25613.0,826,21156700,13
2018-05-23,EVR,TRD,45345.0,2968,134584501,11
2018-05-23,SIB,DTL,49033.0,6420,314791990,48
2018-05-23,SIB,DTM,0.0,0,0,0
2018-05-23,SIB,DTZ,0.0,0,0,0
2018-05-23,SIB,MZT,17352.0,2555,44335240,16
2018-05-23,SIB,PRM,53169.0,2100,111655140,23
2018-05-23,SIB,REG,52544.0,5650,296876220,55
2018-05-23,SIB,SUG,24483.0,1223,29942584,18
2018-05-23,SIB,TRD,45903.0,2130,97773505,23
2018-05-24,DAL,DTL,50573.0,2830,143122710,27
2018-05-24,DAL,DTM,0.0,0,0,0
2018-05-24,DAL,DTZ,0.0,0,0,0
2018-05-24,DAL,MZT,18459.0,845,15597660,9
2018-05-24,DAL,PRM,52603.0,1020,53654940,13
2018-05-24,DAL,REG,51812.0,1920,99479340,15
2018-05-24,DAL,TRD,46269.0,2080,96239000,16
2018-05-24,EVR,DTL,48865.0,12015,587116210,97
2018-05-24,EVR,DTM,0.0,0,0,0
2018-05-24,EVR,DTZ,0.0,0,0,0
2018-05-24,EVR,MZT,18170.0,3315,60232185,34
2018-05-24,EVR,PRM,55555.0,5340,296665800,50
2018-05-24,EVR,REG,54781.0,10765,589716960,110
2018-05-24,EVR,SUG,25826.0,823,21254730,17
2018-05-24,EVR,TRD,45416.0,2853,129570656,17
2018-05-24,SIB,DTL,49040.0,6425,315083570,58
2018-05-24,SIB,DTM,0.0,0,0,0
2018-05-24,SIB,DTZ,0.0,0,0,0
2018-05-24,SIB,MZT,16776.0,1690,28351765,18
2018-05-24,SIB,PRM,53369.0,2220,118478940,25
2018-05-24,SIB,REG,52911.0,5235,276987200,54
2018-05-24,SIB,SUG,24352.0,1186,28881522,21
2018-05-24,SIB,TRD,45926.0,2130,97822520,16
2018-05-25,DAL,DTL,50844.0,3220,163718120,25
2018-05-25,DAL,DTM,0.0,0,0,0
2018-05-25,DAL,DTZ,0.0,0,0,0
2018-05-25,DAL,MZT,17699.0,845,14955655,9
2018-05-25,DAL,PRM,53044.0,1080,57287100,13
2018-05-25,DAL,REG,52596.0,1920,100984500,15
2018-05-25,DAL,TRD,46024.0,2140,98490775,16
2018-05-25,EVR,DTL,49044.0,11455,561802160,84
2018-05-25,EVR,DTM,0.0,0,0,0
2018-05-25,EVR,DTZ,0.0,0,0,0
2018-05-25,EVR,MZT,17616.0,2730,48091680,36
2018-05-25,EVR,PRM,55976.0,5940,332495220,46
2018-05-25,EVR,REG,55429.0,11005,610001570,85
2018-05-25,EVR,SUG,25940.0,850,22049409,15
2018-05-25,EVR,TRD,45416.0,0,0,0
2018-05-25,SIB,DTL,49405.0,6745,333237415,55
2018-05-25,SIB,DTM,0.0,0,0,0
2018-05-25,SIB,DTZ,0.0,0,0,0
2018-05-25,SIB,MZT,16191.0,1820,29466710,22
2018-05-25,SIB,PRM,53806.0,2280,122677080,23
2018-05-25,SIB,REG,53703.0,5830,313088110,43
2018-05-25,SIB,SUG,24593.0,1223,30077448,18
2018-05-25,SIB,TRD,45414.0,2070,94007295,16
2018-05-28,DAL,DTL,51079.0,3220,164473720,31
2018-05-28,DAL,DTM,0.0,0,0,0
2018-05-28,DAL,DTZ,0.0,0,0,0
2018-05-28,DAL,MZT,17320.0,650,11257805,7
2018-05-28,DAL,PRM,53594.0,1080,57881400,12
2018-05-28,DAL,REG,52940.0,1860,98468580,20
2018-05-28,DAL,TRD,45819.0,2080,95303650,14
2018-05-28,EVR,DTL,49189.0,11625,571826990,87
2018-05-28,EVR,DTM,0.0,0,0,0
2018-05-28,EVR,DTZ,0.0,0,0,0
2018-05-28,EVR,MZT,17333.0,1950,33799350,25
2018-05-28,EVR,PRM,56699.0,6060,343593180,56
2018-05-28,EVR,REG,55928.0,11965,669183880,106
2018-05-28,EVR,SUG,26004.0,835,21713550,15
2018-05-28,EVR,TRD,45416.0,0,0,0
2018-05-28,SIB,DTL,49615.0,6585,326716930,57
2018-05-28,SIB,DTM,0.0,0,0,0
2018-05-28,SIB,DTZ,0.0,0,0,0
2018-05-28,SIB,MZT,15618.0,910,14212445,10
2018-05-28,SIB,PRM,54514.0,2160,117751020,23
2018-05-28,SIB,REG,54114.0,5355,289780560,55
2018-05-28,SIB,SUG,24854.0,1198,29774964,19
2018-05-28,SIB,TRD,45472.0,2130,96855625,15
2018-05-29,DAL,DTL,51624.0,3220,166228970,27
2018-05-29,DAL,DTM,0.0,0,0,0
2018-05-29,DAL,DTZ,0.0,0,0,0
2018-05-29,DAL,MZT,15719.0,2405,37804130,14
2018-05-29,DAL,PRM,53455.0,1260,67353480,16
2018-05-29,DAL,REG,53136.0,1860,98832900,19
2018-05-29,DAL,TRD,45981.0,2080,95640740,18
2018-05-29,EVR,DTL,49389.0,10775,532161550,77
2018-05-29,EVR,DTM,0.0,0,0,0
2018-05-29,EVR,DTZ,0.0,0,0,0
2018-05-29,EVR,MZT,17541.0,4315,75691535,35
2018-05-29,EVR,PRM,56361.0,6660,375366240,59
2018-05-29,EVR,REG,55680.0,10095,562088820,85
2018-05-29,EVR,SUG,26342.0,835,21995851,13
2018-05-29,EVR,TRD,45353.0,2467,111885103,22
2018-05-29,SIB,DTL,50010.0,7005,350316750,53
2018-05-29,SIB,DTM,0.0,0,0,0
2018-05-29,SIB,DTZ,0.0,0,0,0
2018-05-29,SIB,MZT,15916.0,3990,63504490,20
2018-05-29,SIB,PRM,54036.0,2280,123202140,28
2018-05-29,SIB,REG,54122.0,5115,276831660,50
2018-05-29,SIB,SUG,25131.0,1223,30734893,17
2018-05-29,SIB,TRD,45645.0,2130,97223040,19
2018-05-30,DAL,DTL,51849.0,3090,160213350,30
2018-05-30,DAL,DTM,0.0,0,0,0
2018-05-30,DAL,DTZ,0.0,0,0,0
2018-05-30,DAL,MZT,16908.0,1105,18683600,11
2018-05-30,DAL,PRM,53701.0,1080,57996540,12
2018-05-30,DAL,REG,53182.0,1980,105300780,19
2018-05-30,DAL,TRD,46336.0,2080,96378945,22
2018-05-30,EVR,DTL,49726.0,11715,582535180,91
2018-05-30,EVR,DTM,0.0,0,0,0
2018-05-30,EVR,DTZ,0.0,0,0,0
2018-05-30,EVR,MZT,17163.0,4355,74743305,35
2018-05-30,EVR,PRM,56334.0,5340,300824820,49
2018-05-30,EVR,REG,55427.0,10520,583092240,98
2018-05-30,EVR,SUG,26953.0,779,20996059,15
2018-05-30,EVR,TRD,45353.0,0,0,0
2018-05-30,SIB,DTL,50212.0,6615,332154775,57
2018-05-30,SIB,DTM,0.0,0,0,0
2018-05-30,SIB,DTZ,0.0,0,0,0
2018-05-30,SIB,MZT,15374.0,2210,33977060,19
2018-05-30,SIB,PRM,54347.0,2220,120651360,24
2018-05-30,SIB,REG,53844.0,5720,307989900,55
2018-05-30,SIB,SUG,25570.0,1186,30326610,21
2018-05-30,SIB,TRD,45995.0,2130,97968945,22
2018-05-31,DAL,DTL,51932.0,2570,133464055,26
2018-05-31,DAL,DTM,0.0,0,0,0
2018-05-31,DAL,DTZ,0.0,0,0,0
2018-05-31,DAL,MZT,16299.0,3055,49793380,20
2018-05-31,DAL,PRM,53499.0,1020,54569160,13
2018-05-31,DAL,REG,53258.0,1920,102255480,21
2018-05-31,DAL,TRD,46654.0,2080,97041230,24
2018-05-31,EVR,DTL,49700.0,12180,605349760,93
2018-05-31,EVR,DTM,0.0,0,0,0
2018-05-31,EVR,DTZ,0.0,0,0,0
2018-05-31,EVR,MZT,17318.0,5595,96891470,44
2018-05-31,EVR,PRM,56418.0,6360,358817280,59
2018-05-31,EVR,REG,55163.0,10210,563212550,105
2018-05-31,EVR,SUG,27126.0,761,20642912,17
2018-05-31,EVR,TRD,45450.0,2375,107944060,16
2018-05-31,SIB,DTL,50062.0,6430,321896860,61
2018-05-31,SIB,DTM,0.0,0,0,0
2018-05-31,SIB,DTZ,0.0,0,0,0
2018-05-31,SIB,MZT,16040.0,5270,84531785,32
2018-05-31,SIB,PRM,54266.0,2340,126983520,26
2018-05-31,SIB,REG,53779.0,5470,294172310,51
2018-05-31,SIB,SUG,25550.0,1615,41263662,29
2018-05-31,SIB,TRD,46289.0,2070,95817405,23
2018-06-01,DAL,DTL,50972.0,3445,175598215,34
2018-06-01,DAL,DTM,0.0,0,0,0
2018-06-01,DAL,DTZ,0.0,0,0,0
2018-06-01,DAL,MZT,16883.0,1690,28531425,12
2018-06-01,DAL,PRM,52218.0,1140,59529060,12
2018-06-01,DAL,REG,51743.0,2160,111764880,21
2018-06-01,DAL,TRD,46871.0,1885,88351900,17
2018-06-01,EVR,DTL,48707.0,13215,643657925,88
2018-06-01,EVR,DTM,0.0,0,0,0
2018-06-01,EVR,DTZ,0.0,0,0,0
2018-06-01,EVR,MZT,17802.0,4995,88919830,38
2018-06-01,EVR,PRM,55751.0,6240,347885100,52
2018-06-01,EVR,REG,53979.0,10810,583514520,99
2018-06-01,EVR,SUG,27048.0,584,15796110,13
2018-06-01,EVR,TRD,45586.0,2780,126728230,18
2018-06-01,SIB,DTL,49263.0,8405,414058490,66
2018-06-01,SIB,DTM,0.0,0,0,0
2018-06-01,SIB,DTZ,0.0,0,0,0
2018-06-01,SIB,MZT,16935.0,4020,68078750,23
2018-06-01,SIB,PRM,52803.0,1980,104548980,25
2018-06-01,SIB,REG,52412.0,6250,327572640,59
2018-06-01,SIB,SUG,25294.0,778,19678532,11
2018-06-01,SIB,TRD,46689.0,2005,93612150,18
2018-06-04,DAL,DTL,50972.0,0,0,0
2018-06-04,DAL,DTM,0.0,0,0,0
2018-06-04,DAL,DTZ,0.0,0,0,0
2018-06-04,DAL,MZT,17684.0,585,10345140,9
2018-06-04,DAL,PRM,52525.0,1200,63029700,16
2018-06-04,DAL,REG,51998.0,1980,102956520,20
2018-06-04,DAL,TRD,47013.0,1885,88618790,16
2018-06-04,EVR,DTL,48392.0,13250,641188655,110
2018-06-04,EVR,DTM,0.0,0,0,0
2018-06-04,EVR,DTZ,0.0,0,0,0
2018-06-04,EVR,MZT,17780.0,3395,60362575,33
2018-06-04,EVR,PRM,55492.0,6180,342942720,63
2018-06-04,EVR,REG,53916.0,11295,608980915,108
2018-06-04,EVR,SUG,26407.0,777,20518078,14
2018-06-04,EVR,TRD,46543.0,1780,82846225,23
2018-06-04,SIB,DTL,48632.0,7885,383461990,66
2018-06-04,SIB,DTM,0.0,0,0,0
2018-06-04,SIB,DTZ,0.0,0,0,0
2018-06-04,SIB,MZT,16853.0,1575,26543270,16
2018-06-04,SIB,PRM,52959.0,2100,111214080,27
2018-06-04,SIB,REG,52215.0,8235,429991735,67
2018-06-04,SIB,SUG,25140.0,778,19559272,14
2018-06-04,SIB,TRD,46836.0,2005,93905575,18
2018-06-05,DAL,DTL,50972.0,0,0,0
2018-06-05,DAL,DTM,0.0,0,0,0
2018-06-05,DAL,DTZ,0.0,0,0,0
2018-06-05,DAL,MZT,16394.0,2925,47953750,24
2018-06-05,DAL,PRM,52822.0,1140,60217140,14
2018-06-05,DAL,REG,52452.0,1980,103855680,21
2018-06-05,DAL,TRD,47430.0,2015,95570540,21
2018-06-05,EVR,DTL,49058.0,12590,617636865,95
2018-06-05,EVR,DTM,0.0,0,0,0
2018-06-05,EVR,DTZ,0.0,0,0,0
2018-06-05,EVR,MZT,17870.0,3035,54234470,28
2018-06-05,EVR,PRM,55880.0,8700,486156840,71
2018-06-05,EVR,REG,54529.0,10930,595997730,98
2018-06-05,EVR,SUG,26744.0,641,17143014,11
2018-06-05,EVR,TRD,46543.0,0,0,0
2018-06-05,SIB,DTL,49627.0,6870,340940510,54
2018-06-05,SIB,DTM,0.0,0,0,0
2018-06-05,SIB,DTZ,0.0,0,0,0
2018-06-05,SIB,MZT,16286.0,3555,57897480,28
2018-06-05,SIB,PRM,53394.0,2100,112126500,28
2018-06-05,SIB,REG,52853.0,6970,368386050,61
2018-06-05,SIB,SUG,25223.0,670,16899352,11
2018-06-05,SIB,TRD,46983.0,2005,94201855,20
2018-06-06,DAL,DTL,50972.0,0,0,0
2018-06-06,DAL,DTM,0.0,0,0,0
2018-06-06,DAL,DTZ,0.0,0,0,0
2018-06-06,DAL,MZT,18131.0,585,10606765,7
2018-06-06,DAL,PRM,52738.0,1200,63285060,14
2018-06-06,DAL,REG,52395.0,1980,103741980,23
2018-06-06,DAL,TRD,47536.0,2015,95785235,17
2018-06-06,EVR,DTL,48991.0,13895,680729000,111
2018-06-06,EVR,DTM,0.0,0,0,0
2018-06-06,EVR,DTZ,0.0,0,0,0
2018-06-06,EVR,MZT,17681.0,4120,72844770,33
2018-06-06,EVR,PRM,55724.0,6900,384497880,60
2018-06-06,EVR,REG,54235.0,12730,690415660,133
2018-06-06,EVR,SUG,27135.0,479,12997660,9
2018-06-06,EVR,TRD,45223.0,2955,133635060,18
2018-06-06,SIB,DTL,49733.0,8595,427457430,76
2018-06-06,SIB,DTM,0.0,0,0,0
2018-06-06,SIB,DTZ,0.0,0,0,0
2018-06-06,SIB,MZT,17031.0,2495,42492760,16
2018-06-06,SIB,PRM,53647.0,2220,119096220,29
2018-06-06,SIB,REG,52934.0,6250,330835120,69
2018-06-06,SIB,SUG,25399.0,670,17017358,10
2018-06-06,SIB,TRD,47089.0,2005,94412800,17
2018-06-07,DAL,DTL,50945.0,4160,211929640,39
2018-06-07,DAL,DTM,0.0,0,0,0
2018-06-07,DAL,DTZ,0.0,0,0,0
2018-06-07,DAL,MZT,18388.0,585,10756785,9
2018-06-07,DAL,PRM,52824.0,1380,72897540,14
2018-06-07,DAL,REG,51997.0,2340,121672200,31
2018-06-07,DAL,TRD,47914.0,2080,99661315,15
2018-06-07,EVR,DTL,48402.0,13675,661893550,111
2018-06-07,EVR,DTM,0.0,0,0,0
2018-06-07,EVR,DTZ,0.0,0,0,0
2018-06-07,EVR,MZT,17851.0,3755,67032220,39
2018-06-07,EVR,PRM,55419.0,8220,455546580,74
2018-06-07,EVR,REG,53623.0,14535,779417220,138
2018-06-07,EVR,SUG,27243.0,500,13621546,11
2018-06-07,EVR,TRD,45223.0,0,0,0
2018-06-07,SIB,DTL,48850.0,9055,442339540,76
2018-06-07,SIB,DTM,0.0,0,0,0
2018-06-07,SIB,DTZ,0.0,0,0,0
2018-06-07,SIB,MZT,16737.0,1415,23683135,14
2018-06-07,SIB,PRM,53701.0,3060,164325840,32
2018-06-07,SIB,REG,52334.0,8775,459229260,82
2018-06-07,SIB,SUG,25684.0,846,21728526,15
2018-06-07,SIB,TRD,47023.0,1875,88168695,16
2018-06-08,DAL,DTL,50319.0,3055,153723050,29
2018-06-08,DAL,DTM,0.0,0,0,0
2018-06-08,DAL,DTZ,0.0,0,0,0
2018-06-08,DAL,MZT,18562.0,585,10858965,9
2018-06-08,DAL,PRM,52685.0,1500,79027800,16
2018-06-08,DAL,REG,51671.0,2280,117810780,29
2018-06-08,DAL,TRD,47487.0,2275,108033315,17
2018-06-08,EVR,DTL,48543.0,13540,657273340,104
2018-06-08,EVR,DTM,0.0,0,0,0
2018-06-08,EVR,DTZ,0.0,0,0,0
2018-06-08,EVR,MZT,18040.0,3820,68912815,40
2018-06-08,EVR,PRM,54747.0,9000,492719400,81
2018-06-08,EVR,REG,53367.0,14405,768754460,152
2018-06-08,EVR,SUG,27640.0,525,14511088,12
2018-06-08,EVR,TRD,46166.0,2040,94179065,8
2018-06-08,SIB,DTL,48548.0,7815,379406255,62
2018-06-08,SIB,DTM,0.0,0,0,0
2018-06-08,SIB,DTZ,0.0,0,0,0
2018-06-08,SIB,MZT,16995.0,1480,25151890,20
2018-06-08,SIB,PRM,53331.0,4380,233588640,45
2018-06-08,SIB,REG,52078.0,7985,415843520,86
2018-06-08,SIB,SUG,25561.0,1462,37369520,19
2018-06-08,SIB,TRD,46615.0,2070,96493315,17
2018-06-09,DAL,DTL,50068.0,3250,162721260,33
2018-06-09,DAL,DTM,0.0,0,0,0
2018-06-09,DAL,DTZ,0.0,0,0,0
2018-06-09,DAL,MZT,18735.0,585,10959715,9
2018-06-09,DAL,PRM,51846.0,1380,71546820,19
2018-06-09,DAL,REG,51029.0,2220,113283720,29
2018-06-09,DAL,TRD,46455.0,1885,87568390,10
2018-06-09,EVR,DTL,48393.0,13900,672662235,119
2018-06-09,EVR,DTM,0.0,0,0,0
2018-06-09,EVR,DTZ,0.0,0,0,0
2018-06-09,EVR,MZT,18008.0,3250,58526585,34
2018-06-09,EVR,PRM,53832.0,8220,442498920,75
2018-06-09,EVR,REG,52366.0,16095,842826000,142
2018-06-09,EVR,SUG,27962.0,549,15350874,15
2018-06-09,EVR,TRD,46299.0,2164,100191214,20
2018-06-09,SIB,DTL,48476.0,8010,388293395,72
2018-06-09,SIB,DTM,0.0,0,0,0
2018-06-09,SIB,DTZ,0.0,0,0,0
2018-06-09,SIB,MZT,17358.0,1690,29335280,17
2018-06-09,SIB,PRM,52333.0,4140,216657360,50
2018-06-09,SIB,REG,51206.0,8895,455474400,86
